bottle_id,camera_name,frame_number,ocr_text,confidence,timestamp,processing_time
32,Front,0,qucu;,0.6270578365632279,1763467907.6933634,1763467907.6933634
32,Back Right,0,OK),0.5561320199982883,1763467908.2094095,1763467908.2094095
-1,Back Left,0,ch,0.9659171540470184,1763467909.9572842,1763467909.9572842
33,Front,0,Ok),0.6332203345948616,1763467910.9173858,1763467910.9173858
33,Back Right,0,13,0.9998832552256962,1763467912.3391764,1763467912.3391764
-1,Back Left,0,quc,0.5052161090504361,1763467913.0568755,1763467913.0568755
34,Front,0,qucuc;,0.5222015059631483,1763467915.049456,1763467915.049456
35,Back Left,0,ch,0.9969419316115078,1763467916.8789294,1763467916.8789294
34,Back Right,0,35 (Ok,0.7444762735813265,1763467917.462949,1763467917.462949
-1,Front,0,(Ok,0.8286063999405415,1763467917.6372108,1763467917.6372108
35,Back Right,0,(NCK),0.5699102317639555,1763467918.7098956,1763467918.7098956
-1,Back Left,0,ch,0.999946558214353,1763467921.5913658,1763467921.5913658
-1,Front,0,le 3,0.9538201093673706,1763467922.1159317,1763467922.1159317
36,Back Right,0,JK),0.8224457013262099,1763467922.8644755,1763467922.8644755
37,Back Left,0,ch,0.9972129562926484,1763467925.5253365,1763467925.5253365
-1,Front,0,36,0.9999034007898229,1763467926.1028037,1763467926.1028037
37,Back Right,0,K),0.6490815970471037,1763467926.8011992,1763467926.8011992
-1,Back Left,0,otch,0.7066510915756226,1763467930.2619846,1763467930.2619846
-1,Front,0,37 (( 186,0.864119956530869,1763467930.5300736,1763467930.5300736
37,Top,0,1,0.7471579400103678,1763467930.809078,1763467930.809078
38,Back Right,0,Ok),0.6769676958382161,1763467931.0647926,1763467931.0647926
37,Top,0,nteronc-,0.5008580655549433,1763467931.3517733,1763467931.3517733
-1,Back Left,0,h que,0.991977201698818,1763467932.5279481,1763467932.5279481
39,Front,0,(Uk),0.7033755779266357,1763467933.6762478,1763467933.6762478
39,Back Right,0,12,0.5698386570920021,1763467934.7778573,1763467934.7778573
-1,Back Left,0,ch,0.9989962939601166,1763467936.2025409,1763467936.2025409
-1,Front,0,(O,0.8986375319963104,1763467936.919199,1763467936.919199
40,Back Right,0,{,0.7840885293161683,1763467937.3720655,1763467937.3720655
39,Top,0,0,0.9234405145576972,1763467937.582635,1763467937.582635
-1,Back Right,0,ID:,0.5867898464202881,1763467938.1436288,1763467938.1436288
-1,Front,0,RIMAGAZ,0.9699369480357951,1763468080.4551473,1763468080.4551473
-1,Back Right,0,RMAGAZ,0.7977902287567792,1763468080.478123,1763468080.478123
-1,Back Left,0,uoue: 12 batch,0.5443918528614281,1763468080.5758464,1763468080.5758464
-1,Back Left,0,ch,0.9992560206213664,1763468082.5513837,1763468082.5513837
-1,Front,0,(0,0.5004607306570432,1763468083.004885,1763468083.004885
2,Top,0,0,0.9945039180731783,1763468083.6296828,1763468083.6296828
2,Back Right,0,Ok),0.6894532317827328,1763468083.997689,1763468083.997689
-1,Back Left,0,ch,0.934119337618132,1763468086.319592,1763468086.319592
3,Front,0,(O,0.9046797303272176,1763468087.1528692,1763468087.1528692
