bottle_id,camera_name,frame_number,ocr_text,confidence,timestamp,processing_time
1,Back Right,1,Back Right Bal,0.648204753095421,1763472286.1270936,1763472286.1270936
1,Front,3,PRIMAGAZ,0.9969299247878306,1763472288.8025033,1763472288.8025033
1,Back Right,3,Ba,0.8292334580177201,1763472289.1010926,1763472289.1010926
1,Front,5,PRIMAGAZ,0.9905999885410955,1763472291.7565818,1763472291.7565818
0,Back Right,5,"""NMAGAZ",0.6999248968384971,1763472292.0228348,1763472292.0228348
1,Back Right,5,Bal CCR: Atten,0.8796101346629331,1763472292.1493862,1763472292.1493862
1,Top,7,65 POPANE,0.8180112425942695,1763472294.720057,1763472294.720057
1,Front,7,PRIMAGAZ,0.9890722045982392,1763472294.8415868,1763472294.8415868
1,Back Left,7,"15, 1965 PISY",0.857514586940153,1763472295.0711646,1763472295.0711646
0,Back Right,7,NMAGAZ,0.6525694658695768,1763472295.1766715,1763472295.1766715
1,Back Right,7,Back Right Fot Atten,0.8330402530308562,1763472296.076621,1763472296.076621
1,Front,9,PRIMAGAZ,0.9056172188834994,1763472297.8241322,1763472297.8241322
0,Back Right,9,Riant RMAGAZ,0.7156060204686098,1763472297.9516966,1763472297.9516966
1,Front,11,PRIMAGAZ,0.9213829947734785,1763472299.7550192,1763472299.7550192
1,Back Left,12,215),0.8634834885597229,1763472300.8251796,1763472300.8251796
0,Back Right,12,NMAGAZ,0.8638633847667854,1763472300.8882284,1763472300.8882284
1,Front,14,PRIMAGA,0.9875403406570871,1763472302.639198,1763472302.639198
0,Back Right,14,NMaGAZ,0.6102909013700579,1763472302.8310382,1763472302.8310382
1,Back Left,15,75 PISY PRMAC,0.6964551733718737,1763472303.7230785,1763472303.7230785
1,Front,16,PRIMAGA,0.9900048636999427,1763472304.56755,1763472304.56755
