bottle_id,camera_name,frame_number,ocr_text,confidence,timestamp,processing_time
-1,Front,0,tle 6 ID: 29,0.9231484912687395,1763908142.055984,1763908142.055984
65,Back Right,0,(Ok),0.5536351799964905,1763908144.9222505,1763908144.9222505
-1,Back Left,0,h que,0.5482969811775211,1763908151.15483,1763908151.15483
66,Front,0,Icuc,0.689823567867279,1763908157.3784254,1763908157.3784254
66,Back Right,0,Jue:,0.5746231079101562,1763908160.3425467,1763908160.3425467
66,Top,0,6,0.9851161326091393,1763908161.2136152,1763908161.2136152
-1,Back Left,0,ch,0.998416067626875,1763908161.26658,1763908161.26658
-1,Front,0,Jottle,0.641374491725728,1763908162.4425774,1763908162.4425774
68,Back Right,0,6,0.8595777436429586,1763908164.2650244,1763908164.2650244
-1,Back Left,0,h que,0.8398556986958139,1763908166.6307607,1763908166.6307607
-1,Front,0,67,0.9999860072749682,1763908168.6162648,1763908168.6162648
69,Back Right,0,Uk),0.7192500444462202,1763908172.593537,1763908172.593537
-1,Back Left,0,quc,0.5686790199546893,1763908174.0307896,1763908174.0307896
-1,Front,0,68 315,0.8075286465550828,1763908176.9487398,1763908176.9487398
69,Top,0,44,0.8919705694605611,1763908179.2305088,1763908179.2305088
69,Back Right,0,PRIMAG,0.8782936896714671,1763908180.0738409,1763908180.0738409
-1,Back Left,0,h quc,0.8024860283204759,1763908181.346217,1763908181.346217
-1,Front,0,69 319,0.9999293341812124,1763908183.3931062,1763908183.3931062
71,Back Right,0,K),0.886947918657257,1763908185.512783,1763908185.512783
71,Back Left,0,que,0.6076705176382303,1763908187.2398388,1763908187.2398388
-1,Front,0,70 ((,0.5878314024357438,1763908189.1770208,1763908189.1770208
71,Back Right,0,2,0.570701295913878,1763908191.680878,1763908191.680878
72,Back Left,0,quc,0.957491546374502,1763908193.0506446,1763908193.0506446
71,Top,0,6,0.6580133719599104,1763908194.061541,1763908194.061541
-1,Front,0,328,0.9367681924956974,1763908194.5761578,1763908194.5761578
73,Back Right,0,Rim,0.9844907548614416,1763908196.4847674,1763908196.4847674
-1,Back Left,0,h que,0.7173697130658035,1763908198.6589797,1763908198.6589797
-1,Front,0,tle,0.9999984170133134,1763908200.0228875,1763908200.0228875
73,Back Right,0,(Ok),0.6946325898170471,1763908201.8316078,1763908201.8316078
-1,Back Left,0,que,0.7310632774951173,1763908203.0583193,1763908203.0583193
73,Top,0,6,0.9095798552074577,1763908204.5656438,1763908204.5656438
-1,Front,0,73 336,0.9995204926203547,1763908204.6299934,1763908204.6299934
74,Top,0,0,0.8319978788063622,1763908204.8786998,1763908204.8786998
75,Back Right,0,~,0.5050267645210624,1763908205.862238,1763908205.862238
75,Back Left,0,quc,0.8042558127996454,1763908207.1533604,1763908207.1533604
-1,Front,0,(O,0.7644320076519499,1763908208.516006,1763908208.516006
76,Back Right,0,K),0.9602274875400821,1763908210.707595,1763908210.707595
-1,Back Left,0,quc,0.8603958073048428,1763908212.670425,1763908212.670425
-1,Front,0,75,0.9995761133160007,1763908214.3641272,1763908214.3641272
76,Back Right,0,K),0.9801419254710226,1763908216.0002973,1763908216.0002973
-1,Back Left,0,quc,0.6289034092961832,1763908217.9806669,1763908217.9806669
-1,Front,0,tle,0.9416832687721807,1763908219.5342073,1763908219.5342073
77,Back Right,0,JK),0.7443623517284599,1763908221.7135956,1763908221.7135956
-1,Back Left,0,h que,0.6173309966992861,1763908223.7735744,1763908223.7735744
77,Top,0,C,0.5250908802523213,1763908225.018936,1763908225.018936
-1,Front,0,35,0.9997402167101802,1763908225.3481584,1763908225.3481584
79,Back Right,0,Ok),0.5527280956074772,1763908227.5368006,1763908227.5368006
-1,Back Left,0,1 quc,0.6717327717440225,1763908228.7023787,1763908228.7023787
-1,Front,0,357,0.9975262018709239,1763908230.6426392,1763908230.6426392
79,Back Right,0,3,0.5806720153430298,1763908231.838374,1763908231.838374
-1,Back Left,0,quc,0.6331310609989492,1763908236.9841216,1763908236.9841216
80,Front,0,Ucuc,0.6614144444465637,1763908240.218694,1763908240.218694
80,Back Right,0,ucue:,0.5699628150317702,1763908244.717915,1763908244.717915
-1,Back Left,0,h,0.9997136797842501,1763908245.1524694,1763908245.1524694
81,Front,0,MAGA,0.7600091695785522,1763908247.1321843,1763908247.1321843
81,Top,0,0,0.9060483730310729,1763908247.190446,1763908247.190446
81,Back Right,0,JK),0.6306675430269509,1763908248.7034612,1763908248.7034612
-1,Back Left,0,h quc,0.5937402715884068,1763908251.6649768,1763908251.6649768
-1,Front,0,81,0.7497367110454995,1763908253.6782777,1763908253.6782777
82,Back Right,0,7037,0.6449562311172485,1763908255.090101,1763908255.090101
-1,Back Left,0,quc,0.8497572857384171,1763908259.0357022,1763908259.0357022
82,Top,0,0,0.7162778772561218,1763908259.2374377,1763908259.2374377
-1,Front,0,ttle,0.9999964237213135,1763908260.9490652,1763908260.9490652
84,Back Right,0,Jk),0.8227321976306042,1763908263.425615,1763908263.425615
-1,Back Left,0,quc,0.5251008934630157,1763908267.4512417,1763908267.4512417
-1,Front,0,ottle,0.9996755740251098,1763908270.9992216,1763908270.9992216
84,Back Right,0,(Ok),0.542536199092865,1763908274.221822,1763908274.221822
-1,Back Left,0,ch que,0.763822824968103,1763908279.55978,1763908279.55978
-1,Front,0,tle 8 ID:,0.9417423705310803,1763908282.361713,1763908282.361713
85,Back Right,0,Ok),0.5719549059867859,1763908285.7951393,1763908285.7951393
-1,Front,0,Ok),0.885170781022882,1763908289.2781882,1763908289.2781882
-1,Back Left,0,h,0.9963788449004483,1763908290.0209637,1763908290.0209637
86,Back Right,0,36 (NOK) 191,0.7670119636835968,1763908298.5727732,1763908298.5727732
87,Back Left,0,quc,0.865489640896187,1763908300.8395867,1763908300.8395867
87,Front,0,(OK,0.539745642561998,1763908301.8482149,1763908301.8482149
88,Back Right,0,K),0.9409015097512646,1763908308.3382204,1763908308.3382204
-1,Back Left,0,que,0.7233431089668094,1763908313.5611038,1763908313.5611038
-1,Front,0,ttle,0.9999844431877136,1763908317.2058058,1763908317.2058058
-1,Back Left,0,h quc,0.9213011732031792,1763908326.997558,1763908326.997558
-1,Front,0,ottle,0.8497808959926867,1763908330.6483016,1763908330.6483016
89,Top,0,3,0.9593450460852218,1763908331.6312659,1763908331.6312659
89,Back Right,0,JK),0.6777767556826297,1763908334.049995,1763908334.049995
