bottle_id,camera_name,frame_number,ocr_text,confidence,timestamp,processing_time
6,Top,64,8,0.8881226628278114,1764446047.3663733,1764446047.3663743
5,Back Right,64,UN1965,0.9931255292189405,1764446047.4884272,1764446047.4884279
5,Front,65,10 5,0.6307274103164673,1764446048.1402895,1764446048.140291
6,Back Left,66,MAGAZ,0.5199830844452183,1764446048.87658,1764446048.8765824
5,Back Right,66,UN1965,0.8041947638632727,1764446049.0062163,1764446049.0062172
7,Top,67,} 0,0.8406265979212169,1764446049.6371481,1764446049.637149
7,Top,70,8 3 8 2,0.8105462643808492,1764446051.9794104,1764446051.9794116
6,Front,70,MAGAZ,0.9998249748467568,1764446052.0232735,1764446052.0232742
6,Back Left,70,"10, 3-",0.8162981843540835,1764446052.1094365,1764446052.1094372
6,Front,72,PRIMAG,0.9584470346300096,1764446053.6228106,1764446053.6228116
6,Back Left,72,"10, 8k6 PISV",0.8749830429813005,1764446053.7671382,1764446053.7671394
5,Back Right,72,Prif,0.7095466256141663,1764446053.839573,1764446053.839574
6,Back Right,73,P1SV,0.5998674035072327,1764446054.6446524,1764446054.6446533
6,Front,74,PRIM,0.9686499238014221,1764446055.3932467,1764446055.393248
6,Back Left,74,"10,8 2039 PISV pf?",0.7028774909474226,1764446055.5254266,1764446055.5254278
7,Top,75,8,0.6987626052655429,1764446056.361963,1764446056.3619642
6,Back Right,75,1965 PRIMAG,0.6877843856078318,1764446056.4993489,1764446056.4993498
6,Front,76,PRIM,0.9978870749473572,1764446057.118426,1764446057.118427
6,Back Left,76,UN 0 1965 7 PRIMAO,0.8235567648276854,1764446057.2682767,1764446057.2682776
7,Top,77,3 3 7,0.8089486485307754,1764446058.0635657,1764446058.0635679
6,Back Right,77,PRIMAGA,0.9365705773169145,1764446058.1699862,1764446058.1699874
6,Back Left,78,PRIMAGA,0.9163985871940133,1764446059.316608,1764446059.3166087
6,Back Right,79,Rialat PRIMAGAZ,0.8287126143181964,1764446059.9886887,1764446059.9886894
6,Back Left,80,SAZ,0.8042094111442566,1764446060.586609,1764446060.5866108
6,Back Right,81,Canera: Back Right PRIMAGAZ,0.770215817540092,1764446061.3074276,1764446061.3074284
6,Back Right,83,Camera: Back Right PRIMAGAZ,0.7487996839624498,1764446062.6455152,1764446062.645516
7,Back Left,85,4,0.7178762703398469,1764446064.2225661,1764446064.2225673
6,Back Right,85,PRIMAGAZ,0.9230995502105551,1764446064.2761002,1764446064.2761014
6,Back Right,87,RIMAGAZ,0.8384220472880816,1764446065.9666293,1764446065.9666305
8,Top,88,5964,0.6518962979316711,1764446066.7356274,1764446066.7356293
7,Back Left,88,MI| AECOT,0.748506737385028,1764446066.9072165,1764446066.907218
6,Back Right,89,Rian,0.6991916030984621,1764446067.7006278,1764446067.70063
7,Back Right,89,UN 41965,0.6597528547853607,1764446067.7886953,1764446067.7886963
7,Back Left,90,Jack UN 1965,0.652886229223378,1764446068.6169608,1764446068.6169617
8,Top,91,1,0.8553038397854493,1764446069.267071,1764446069.267072
7,Front,91,MAGAZ,0.6592692508402827,1764446069.3593419,1764446069.3593423
6,Back Right,91,HMAG,0.5847413539886475,1764446069.3996406,1764446069.3996418
9,Top,93,N,0.9989763734990085,1764446071.1103914,1764446071.1103926
7,Back Right,93,Back,0.9668340682983398,1764446071.367417,1764446071.3674185
7,Front,94,NMAGA,0.8155479239392829,1764446072.1088421,1764446072.1088438
7,Front,96,0,0.9397154214848911,1764446073.7731323,1764446073.7731347
8,Front,96,AZ,0.8341160892082427,1764446073.8261576,1764446073.8261607
8,Front,98,PRIMAGAZ,0.972948392534547,1764446075.6387672,1764446075.6387682
7,Back Right,99,Ta: Back Right,0.7500588870772462,1764446076.6176083,1764446076.6176095
8,Front,100,AGAZ PRI,0.9063439088815125,1764446077.4838777,1764446077.483879
8,Back Left,100,4965,0.9949930310249329,1764446077.612494,1764446077.6124952
8,Back Right,100,2 8,0.9295617173933479,1764446077.7778804,1764446077.7778816
7,Back Right,101,Camera: Back Right PRIMAGE,0.7356847524572983,1764446078.4383748,1764446078.438376
8,Front,102,PRIMAGN,0.9358879230835218,1764446079.1308742,1764446079.1308758
8,Back Left,102,2 22 Ane PRIMAGA,0.6802596757365538,1764446079.2983296,1764446079.2983303
7,Back Right,103,PRIMAGM,0.8406751612236075,1764446080.1799374,1764446080.1799383
8,Back Left,104,AGAZ,0.9993762969970703,1764446081.1180484,1764446081.1180513
8,Back Right,104,NMAGAZ,0.9694233556301944,1764446081.2233949,1764446081.2233968
9,Back Left,105,PR,0.9962900616263376,1764446082.0295484,1764446082.0295494
10,Top,106,0,0.7176890227200694,1764446082.7311637,1764446082.7311647
8,Back Right,106,IMAGAZ,0.5486633375511668,1764446082.956499,1764446082.9565008
9,Back Left,107,PRIMAGA,0.9934462465042693,1764446083.7072222,1764446083.7072237
10,Top,108,3 1,0.8679110126551937,1764446084.4768305,1764446084.4768314
8,Back Right,108,AGAZ,0.9851390862703097,1764446084.5930526,1764446084.5930533
9,Back Left,109,PRIMAGAZ,0.9643624838535478,1764446085.341056,1764446085.341057
10,Top,110,3 AN 'UN1965,0.7284204308937197,1764446086.104707,1764446086.1047082
8,Back Right,110,AGAZ,0.9175644516944885,1764446086.225183,1764446086.225184
9,Back Left,111,F 10.9 KG,0.9247356668000336,1764446087.084721,1764446087.0847225
9,Top,112,8 8,0.8206824880889645,1764446087.8456855,1764446087.8456867
8,Back Right,112,Camera: Back Right AGAZ,0.7968967922451404,1764446088.044774,1764446088.0447752
9,Back Right,112,6 2033,0.7329141986178076,1764446088.1706958,1764446088.1706967
9,Back Left,113,2033 KG,0.9404768207555407,1764446089.0983498,1764446089.098351
11,Top,114,1 3 8 €15,0.7527595506056486,1764446090.2895901,1764446090.2895906
9,Back Left,115,MI 2 UNi965 P15Y-T 2J33,0.7347652136116911,1764446091.420722,1764446091.4207232
8,Back Right,115,GAZ,0.5801415698204857,1764446091.4662414,1764446091.4662426
9,Back Right,115,UN1966,0.7500966062088493,1764446091.559011,1764446091.5590122
11,Top,116,6 4 1 1 8,0.7441828486088338,1764446092.2825513,1764446092.2825522
9,Front,116,85,0.6895054339949651,1764446092.4090314,1764446092.4090323
9,Back Left,117,Back 10.9,0.684157330848747,1764446093.1387732,1764446093.138774
8,Back Right,117,MAz,0.5635471793657784,1764446093.171858,1764446093.1718588
9,Back Right,117,8 GAZ Jts;,0.9346893628438325,1764446093.323414,1764446093.323415
11,Top,118,(,0.6840193569273959,1764446093.9635992,1764446093.9636009
9,Front,118,15,0.6905994993472586,1764446094.1310134,1764446094.1310143
9,Back Left,119,2,0.9298105322499204,1764446094.9218485,1764446094.9218507
9,Back Right,119,Ira: Baek Right ( PRIMAG,0.6605288174493925,1764446095.0903816,1764446095.090383
9,Front,121,{,0.5726408644947902,1764446096.5751536,1764446096.5751557
10,Back Left,122,U 9kg,0.6922120679015358,1764446097.7964735,1764446097.7964747
9,Back Right,122,camera:  PRIMAGM,0.5799194480144712,1764446097.8864412,1764446097.886442
10,Back Left,124,UN PR_MAG 2035 1955,0.8088709675397956,1764446099.4541645,1764446099.454166
9,Back Right,124,PRIMAGA,0.9633865634783574,1764446099.5448797,1764446099.5448804
10,Back Right,124,2,0.7840341677010656,1764446099.6199598,1764446099.6199603
10,Front,125,Ont NMAGAZ,0.8170999490619177,1764446100.4203773,1764446100.4203784
13,Top,126,2 8,0.9281266933825272,1764446101.2686787,1764446101.2686799
10,Back Left,126,1965 PR_MAGA,0.7620591633898623,1764446101.5059943,1764446101.5059953
9,Back Right,126,PRIMAGAZ,0.983519359803739,1764446101.6099887,1764446101.60999
10,Back Right,126,MAGAZ,0.9956928389856873,1764446101.7066903,1764446101.7066913
10,Front,127,AGAZ,0.5685335397720337,1764446102.5380855,1764446102.5380874
9,Back Right,128,PRIMAGAZ,0.9979443813460436,1764446103.784383,1764446103.7843843
10,Back Right,128,MAGAZ,0.9857066158805596,1764446103.944432,1764446103.9444335
10,Back Left,129,45 MAGAZ,0.8574259447672887,1764446105.1120653,1764446105.112066
10,Front,130,3 9k,0.6321749065438468,1764446106.3288631,1764446106.3288646
10,Back Right,130,15 Magaz,0.767408100696384,1764446106.6333954,1764446106.6333964
10,Back Right,132,"5,96-",0.7950566935587944,1764446108.7485883,1764446108.7485893
10,Front,133,2,0.7574218737065088,1764446109.5042453,1764446109.5042462
11,Back Left,133,Prima,0.6986598734918353,1764446109.6138923,1764446109.6138933
11,Front,134,AZ,0.9986801316738338,1764446110.3667793,1764446110.36678
11,Front,136,875 RIMAGAZ,0.7532759912487899,1764446112.2571328,1764446112.2571354
11,Back Left,137,P15y,0.6528012752532959,1764446113.568923,1764446113.568924
10,Back Right,137,Camera: Back Right,0.7475567002573632,1764446113.6581056,1764446113.6581063
14,Top,138,TS UN1965,0.7399104159005399,1764446114.662856,1764446114.6628582
11,Front,138,015 AGAZ,0.7662882096108022,1764446114.816998,1764446114.8169994
11,Back Right,138,PISy NMAGAZ,0.8521398002387016,1764446115.0727692,1764446115.0727708
11,Back Left,139,UN 19 P15v,0.6234064892862989,1764446115.9965863,1764446115.9965873
10,Back Right,140,Inera: Rack Right,0.6535644358682985,1764446117.0452936,1764446117.0452943
11,Front,141,Prin,0.5793352127075195,1764446117.9984798,1764446117.9984815
11,Back Left,141,U1965 GAZ,0.9009032284879637,1764446118.1528068,1764446118.1528077
12,Back Left,141,PRIMA,0.9976024857722046,1764446118.1889791,1764446118.1889799
11,Back Right,141,MAGAZ,0.6164826631288776,1764446118.3338776,1764446118.3338785
11,Front,143,"PiS ,",0.531152081791521,1764446120.200276,1764446120.2002776
12,Back Left,143,MRIMAGAZ,0.601030688557439,1764446120.3260717,1764446120.3260727
11,Back Right,143,7,0.829005130390442,1764446120.4608312,1764446120.4608338
12,Front,145,PRIMAC,0.9029976932189346,1764446122.1309662,1764446122.1309679
12,Back Left,145,3,0.9054004546659513,1764446122.389256,1764446122.389257
11,Back Right,146,Gaz,0.6339578935025931,1764446123.4970307,1764446123.497032
15,Top,147,83 1 PROPAN,0.9379220819543606,1764446124.3340335,1764446124.3340342
12,Front,147,PRII,0.944136917591095,1764446124.5399628,1764446124.539964
12,Back Left,147,UN 1565 AGAZ,0.6190022660939432,1764446124.7054906,1764446124.7054915
12,Back Right,147,3 28 8,0.612616933529631,1764446124.8566732,1764446124.856674
11,Back Right,148,Camera: Back Right,0.5631639085279838,1764446125.6493604,1764446125.6493614
15,Top,149,( 1 PROPAN,0.896715573127096,1764446126.3955567,1764446126.3955574
12,Back Left,149,22 UN 1965 FISY,0.7804853334634799,1764446126.67209,1764446126.6720908
15,Top,151,(,0.8024403305790315,1764446128.661071,1764446128.6610718
12,Back Left,151,28 40,0.5322881807604276,1764446129.0620527,1764446129.0620537
12,Back Right,151,8,0.5879536082031791,1764446129.3183663,1764446129.3183672
12,Front,152,10,0.8519614072717957,1764446130.1900544,1764446130.1900554
15,Top,153,{,0.5172460038822955,1764446131.2228465,1764446131.2228494
11,Back Right,153,Rignt,0.9619392242886309,1764446131.460942,1764446131.4609432
12,Back Right,153,PRIMAC,0.6722230292607484,1764446131.5530386,1764446131.5530398
16,Top,155,0,0.6313020329625942,1764446133.4284132,1764446133.4284148
13,Back Left,155,NMAGAZ,0.6874116031831948,1764446133.7446198,1764446133.7446213
12,Back Right,155,PRIMAGA,0.8036209150240089,1764446133.9102817,1764446133.910283
12,Back Right,157,PR PRIMAGAZ,0.7464221669900037,1764446135.8977377,1764446135.8977394
16,Top,158,3 6,0.7129366845135952,1764446136.758513,1764446136.758514
13,Front,159,PRIMAG,0.997489291241964,1764446137.9513993,1764446137.951401
12,Back Right,159,PRIMAGAZ,0.9980876720136083,1764446138.2075698,1764446138.2075713
16,Top,160,8,0.9409044495635186,1764446138.9267178,1764446138.926719
13,Back Left,160,2,0.8079866561917335,1764446139.229761,1764446139.229762
13,Front,161,RIM,0.9022509326218272,1764446139.9910474,1764446139.9910483
12,Back Right,161,PRIMAGAZ,0.9919663198994948,1764446140.0968919,1764446140.0968924
13,Back Left,162,PISY 2039,0.8965060114860535,1764446140.9686935,1764446140.9686942
13,Front,163,PRII,0.9857481718063354,1764446141.7897074,1764446141.7897084
14,Back Left,163,PRIMA,0.9587255108827714,1764446141.8414795,1764446141.8414803
12,Back Right,163,PRIMAGAZ,0.8239985526185395,1764446141.9104822,1764446141.9104831
13,Back Right,163,UN,0.9560154220712686,1764446142.009439,1764446142.00944
13,Back Left,164,UN 1985` PISY,0.6238235549324549,1764446142.7500434,1764446142.7500439
14,Back Left,165,PRIMAGAZ,0.9956677125296289,1764446143.4395282,1764446143.4395287
12,Back Right,165,Fight PRIMAG,0.7076954007415974,1764446143.4789133,1764446143.478914
13,Back Right,165,UN 1965 PSY PRIMAGH,0.6433630667027203,1764446143.5605695,1764446143.56057
13,Front,166,0,0.7225712757999112,1764446144.1695323,1764446144.1695333
13,Back Left,166,965,0.635982238728864,1764446144.2635827,1764446144.2635834
14,Front,167,PRIMA,0.9559718559865859,1764446144.8815753,1764446144.8815763
13,Back Right,167,PRIMAGA,0.9332493643781229,1764446145.0576117,1764446145.0576127
14,Back Left,168,UN NMAGAZ,0.8062147034066078,1764446145.8030396,1764446145.8030403
14,Front,169,Camera: Front,0.8875720658789746,1764446146.429799,1764446146.4297998
13,Back Right,169,PRIMAGAZ,0.6877592354653194,1764446146.5276828,1764446146.5276835
14,Back Right,169,1953,0.8545554876327515,1764446146.5815113,1764446146.5815117
14,Back Left,170,1935 Az,0.7954100203864694,1764446147.2694106,1764446147.2694116
17,Top,171,1 5 5,0.5716000303784163,1764446147.860098,1764446147.8600986
13,Back Right,171,PRIMAGAZ,0.9974337889606562,1764446147.9988594,1764446147.99886
14,Back Right,171,PISV,0.5651962757110596,1764446148.0718462,1764446148.0718467
14,Back Left,172,3MI Pisy 1965-,0.7214305462795959,1764446148.7406185,1764446148.740619
13,Back Right,173,PRIMAGAZ,0.9798599557261661,1764446149.3936975,1764446149.3936982
13,Back Right,175,PRIMAGA,0.8593905177561233,1764446150.9104156,1764446150.9104164
14,Back Right,175,GA 56 U PrIMA,0.6423978332317004,1764446150.9755101,1764446150.9755108
17,Top,176,Rottie (,0.8883288215520972,1764446151.496518,1764446151.4965184
14,Back Left,176,6 9 2,0.8876634480777987,1764446151.620254,1764446151.6202548
15,Back Left,177,P15y,0.6588898301124573,1764446152.3103607,1764446152.3103616
14,Back Right,177,snera: Back Right PRIMAG,0.559717435608768,1764446152.3756785,1764446152.375679
15,Front,178,AGAZ,0.9989315271377563,1764446152.9525416,1764446152.9525423
15,Back Left,179,UN,0.8446030017135924,1764446153.6420286,1764446153.642029
15,Front,180,PRIMAGAZ,0.9958387506559522,1764446154.3381896,1764446154.3381903
14,Back Right,180,PRIMAGA,0.9924436043198336,1764446154.422262,1764446154.4222631
15,Back Right,180,V,0.7459418127016058,1764446154.4867425,1764446154.4867432
15,Back Left,181,03 Uv 1965,0.7627859196018482,1764446155.1716316,1764446155.171632
15,Front,182,RIMAG,0.9875981384620411,1764446155.7798839,1764446155.7798843
14,Back Right,182,Rigni GAZ PRIMAGAZ,0.8142008831010422,1764446155.8545363,1764446155.854537
15,Back Left,183,> 0 1965,0.7517200662479565,1764446156.5822146,1764446156.5822153
15,Back Right,183,PRIMAGA?,0.6645952027536609,1764446156.6669352,1764446156.666936
15,Front,184,PRIMA,0.9980495685391007,1764446157.2325497,1764446157.2325504
14,Back Right,184,PRIMAGAZ,0.994440364846261,1764446157.3087168,1764446157.3087175
15,Back Left,185,PRIMAGAZ,0.9164413661971009,1764446157.9772255,1764446157.9772263
15,Back Right,185,1955 PRIMAGAZ,0.7634054001220711,1764446158.0625153,1764446158.0625157
15,Back Right,187,PRIMAGAZ,0.9781113086519218,1764446159.5186625,1764446159.5186632
20,Top,189,UN1965 €15,0.7815329613748455,1764446160.8150394,1764446160.8150406
16,Back Left,189,PRi,0.8300377619342435,1764446160.9587138,1764446160.9587147
15,Back Right,189,Famera: Back Right PrII RIMAGAZ,0.7226538695726442,1764446161.0529425,1764446161.0529435
20,Top,191,3 4 PROPAAN,0.7244657108210791,1764446162.248499,1764446162.2484996
15,Back Right,191,PRIMAC NMAGAZ,0.5766506447413143,1764446162.4686656,1764446162.4686666
16,Front,192,015 IMAGAZ,0.7615902804579421,1764446163.046287,1764446163.0462878
16,Back Left,192,PRiMA,0.5360245637306846,1764446163.148309,1764446163.1483097
20,Top,193,"3 PANE PROPA €15""",0.8588229318048903,1764446163.7464037,1764446163.7464044
15,Back Right,193,Camera: Back Right MAGAZ,0.8810633913040358,1764446163.824398,1764446163.8243985
16,Back Right,193,2,0.5978217954848652,1764446163.920242,1764446163.920243
16,Front,194,Arima,0.5352592841273605,1764446164.520576,1764446164.5205767
16,Back Left,194,MI,0.9816190575820177,1764446164.715091,1764446164.7150917
20,Top,195,1 UN1965 PROPAAN,0.8544661154290103,1764446165.3340938,1764446165.3340945
15,Back Right,195,IAGAZ,0.8690007224502404,1764446165.4275978,1764446165.4275985
16,Back Right,195,IMAGAZ,0.9870613043342447,1764446165.568059,1764446165.5680597
16,Front,196,215 1 RO PRiMAGAZ,0.8154182796476253,1764446166.1564348,1764446166.1564355
16,Back Left,196,bck Left ~RiMAGAZ 264 GAZ,0.8157217523864164,1764446166.3203745,1764446166.3203752
20,Top,197,UN,0.9939184983679921,1764446166.86678,1764446166.8667812
16,Back Right,197,AAGAZ,0.6342438507954777,1764446167.057178,1764446167.057179
16,Front,198,215 PRi,0.6991169952860843,1764446167.699396,1764446167.6993966
16,Back Left,198,GAZ,0.998379541597399,1764446167.7939823,1764446167.7939827
17,Back Left,199,PRI,0.970077724913812,1764446168.4574943,1764446168.4574947
17,Back Left,201,Uv 1965,0.7098532207435533,1764446170.2742052,1764446170.2742057
16,Back Right,201,NGAZ,0.8540056347846985,1764446170.3756108,1764446170.3756125
17,Front,203,"10,€",0.6385957598686218,1764446171.8299773,1764446171.8299787
17,Back Left,203,% 1965,0.7795120435552736,1764446172.0095713,1764446172.009572
16,Back Right,203,GAZ,0.7462961747756669,1764446172.1097524,1764446172.1097531
17,Back Right,204,8 PAAN,0.7237323277859264,1764446172.8936405,1764446172.8936412
17,Back Left,205,PROPAAN,0.9855961821029992,1764446173.8200366,1764446173.8200376
17,Front,206,AZ,0.5368335321454552,1764446174.822796,1764446174.8227975
17,Back Right,206,8,0.7539514470465747,1764446175.0372112,1764446175.037212
17,Back Left,207,JMI PROPAAN PISy,0.7912887641203822,1764446175.8952723,1764446175.8952732
16,Back Right,207,Camera: Back Right,0.7061659615341136,1764446175.9574816,1764446175.9574833
17,Front,208,NMAGAZ,0.904786702303365,1764446176.7371333,1764446176.737134
17,Back Right,208,Ta,0.5913141407935057,1764446176.939327,1764446176.9393282
17,Back Left,209,Camora: Baek,0.5620960897993187,1764446177.7663713,1764446177.7663724
17,Back Right,210,Jotile 16 IMAGAZ empts:,0.8928950361372842,1764446178.9911203,1764446178.9911213
17,Front,212,Pp,0.6091547241507604,1764446180.55347,1764446180.553471
